station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
VHHH,2017-01-12 02:30,113.9219,22.3094,68.00,59.00,72.92,10.00,7.00,0.00,30.03,M,2.61,M,FEW,SCT,M,M,1200.00,2500.00,M,M,HZ,M,M,M,M,M,M,68.00,VHHH 120230Z 01007KT 340V040 4200 HZ FEW012 SCT025 20/15 Q1017 NOSIG
VHHH,2017-01-12 03:00,113.9219,22.3094,68.00,59.00,72.92,360.00,9.00,0.00,30.03,M,2.61,M,FEW,SCT,M,M,1200.00,2500.00,M,M,HZ,M,M,M,M,M,M,68.00,VHHH 120300Z 36009KT 4200 HZ FEW012 SCT025 20/15 Q1017 NOSIG
VHHH,2017-01-12 03:30,113.9219,22.3094,68.00,59.00,72.92,10.00,6.00,0.00,30.00,M,2.67,M,FEW,SCT,M,M,1200.00,2500.00,M,M,HZ,M,M,M,M,M,M,68.00,VHHH 120330Z 01006KT 4300 HZ FEW012 SCT025 20/15 Q1016 NOSIG
VHHH,2017-01-12 04:00,113.9219,22.3094,68.00,59.00,72.92,360.00,8.00,0.00,30.00,M,2.67,M,FEW,SCT,M,M,1200.00,2500.00,M,M,HZ,M,M,M,M,M,M,68.00,VHHH 120400Z 36008KT 4300 HZ FEW012 SCT025 20/15 Q1016 NOSIG
VHHH,2017-01-12 04:30,113.9219,22.3094,68.00,59.00,72.92,360.00,9.00,0.00,29.97,M,2.67,M,FEW,SCT,M,M,1200.00,2500.00,M,M,HZ,M,M,M,M,M,M,68.00,VHHH 120430Z 36009KT 4300 HZ FEW012 SCT025 20/15 Q1015 NOSIG
VHHH,2017-01-12 05:00,113.9219,22.3094,68.00,59.00,72.92,20.00,7.00,0.00,29.94,M,2.67,M,FEW,SCT,M,M,1200.00,2500.00,M,M,HZ,M,M,M,M,M,M,68.00,VHHH 120500Z 02007KT 4300 HZ FEW012 SCT025 20/15 Q1014 NOSIG
VHHH,2017-01-12 05:30,113.9219,22.3094,69.80,57.20,64.26,10.00,7.00,0.00,29.94,M,2.80,M,FEW,SCT,M,M,1200.00,2500.00,M,M,HZ,M,M,M,M,M,M,69.80,VHHH 120530Z 01007KT 340V050 4500 HZ FEW012 SCT025 21/14 Q1014 NOSIG
VHHH,2017-01-12 06:00,113.9219,22.3094,68.00,57.20,68.35,350.00,11.00,0.00,29.94,M,2.80,M,FEW,SCT,M,M,1200.00,2500.00,M,M,HZ,M,M,M,M,M,M,68.00,VHHH 120600Z 35011KT 4500 HZ FEW012 SCT025 20/14 Q1014 NOSIG
VHHH,2017-01-12 06:30,113.9219,22.3094,66.20,57.20,72.74,350.00,13.00,0.00,29.91,M,2.73,M,FEW,SCT,M,M,1200.00,2200.00,M,M,HZ,M,M,M,M,M,M,66.20,VHHH 120630Z 35013KT 4400 HZ FEW012 SCT022 19/14 Q1013 NOSIG
VHHH,2017-01-12 07:00,113.9219,22.3094,66.20,57.20,72.74,340.00,13.00,0.00,29.91,M,2.80,M,FEW,SCT,M,M,1200.00,2200.00,M,M,HZ,M,M,M,M,M,M,66.20,VHHH 120700Z 34013KT 4500 HZ FEW012 SCT022 19/14 Q1013 NOSIG
VHHH,2017-01-12 07:30,113.9219,22.3094,66.20,57.20,72.74,340.00,12.00,0.00,29.91,M,2.86,M,FEW,SCT,M,M,1200.00,2200.00,M,M,HZ,M,M,M,M,M,M,66.20,VHHH 120730Z 34012KT 4600 HZ FEW012 SCT022 19/14 Q1013 NOSIG
VHHH,2017-01-12 08:00,113.9219,22.3094,66.20,57.20,72.74,340.00,13.00,0.00,29.91,M,2.86,M,FEW,SCT,M,M,1200.00,2200.00,M,M,HZ,M,M,M,M,M,M,66.20,VHHH 120800Z 34013KT 4600 HZ FEW012 SCT022 19/14 Q1013 NOSIG
VHHH,2017-01-12 08:30,113.9219,22.3094,66.20,57.20,72.74,350.00,12.00,0.00,29.91,M,2.98,M,FEW,SCT,M,M,1200.00,2200.00,M,M,HZ,M,M,M,M,M,M,66.20,VHHH 120830Z 35012KT 4800 HZ FEW012 SCT022 19/14 Q1013 NOSIG
VHHH,2017-01-12 09:00,113.9219,22.3094,66.20,57.20,72.74,360.00,12.00,0.00,29.94,M,3.04,M,FEW,SCT,M,M,1200.00,2200.00,M,M,HZ,M,M,M,M,M,M,66.20,VHHH 120900Z 36012KT 4900 HZ FEW012 SCT022 19/14 Q1014 NOSIG
VHHH,2017-01-12 09:30,113.9219,22.3094,64.40,55.40,72.56,350.00,13.00,0.00,29.94,M,3.04,M,FEW,SCT,M,M,1200.00,2200.00,M,M,HZ,M,M,M,M,M,M,64.40,VHHH 120930Z 35013KT 4900 HZ FEW012 SCT022 18/13 Q1014 NOSIG
VHHH,2017-01-12 09:50,113.9219,22.3094,64.40,55.40,72.56,350.00,12.00,0.00,29.94,M,3.11,M,FEW,SCT,M,M,1200.00,2200.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 120950Z 35012KT 5000 FEW012 SCT022 18/13 Q1014 NOSIG
VHHH,2017-01-12 10:00,113.9219,22.3094,64.40,57.20,77.45,360.00,10.00,0.00,29.94,M,3.11,M,FEW,SCT,M,M,1200.00,2200.00,M,M,-RA,M,M,M,M,M,M,64.40,VHHH 121000Z 36010KT 5000 -RA FEW012 SCT022 18/14 Q1014 NOSIG
VHHH,2017-01-12 10:30,113.9219,22.3094,62.60,57.20,82.50,350.00,11.00,0.00,29.97,M,3.11,M,FEW,SCT,M,M,1200.00,2200.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 121030Z 35011KT 5000 FEW012 SCT022 17/14 Q1015 NOSIG
VHHH,2017-01-12 11:00,113.9219,22.3094,62.60,57.20,82.50,360.00,11.00,0.00,29.97,M,3.73,M,FEW,SCT,M,M,1000.00,1800.00,M,M,-RA,M,M,M,M,M,M,62.60,VHHH 121100Z 36011KT 6000 -RA FEW010 SCT018 17/14 Q1015 NOSIG
VHHH,2017-01-12 11:30,113.9219,22.3094,62.60,55.40,77.29,350.00,10.00,0.00,29.97,M,3.73,M,FEW,SCT,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 121130Z 35010KT 6000 FEW010 SCT018 17/13 Q1015 NOSIG
VHHH,2017-01-12 12:00,113.9219,22.3094,62.60,55.40,77.29,360.00,12.00,0.00,30.00,M,4.35,M,FEW,SCT,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 121200Z 36012KT 330V030 7000 FEW010 SCT018 17/13 Q1016 NOSIG
VHHH,2017-01-12 12:30,113.9219,22.3094,62.60,55.40,77.29,360.00,11.00,0.00,30.00,M,3.73,M,FEW,SCT,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 121230Z 36011KT 6000 FEW010 SCT018 17/13 Q1016 NOSIG
VHHH,2017-01-12 13:00,113.9219,22.3094,62.60,55.40,77.29,360.00,11.00,0.00,30.00,M,3.73,M,FEW,SCT,M,M,1000.00,1800.00,M,M,-RA,M,M,M,M,M,M,62.60,VHHH 121300Z 36011KT 6000 -RA FEW010 SCT018 17/13 Q1016 NOSIG
VHHH,2017-01-12 13:30,113.9219,22.3094,60.80,55.40,82.37,360.00,12.00,0.00,30.00,M,4.35,M,FEW,SCT,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,60.80,VHHH 121330Z 36012KT 7000 FEW010 SCT018 16/13 Q1016 NOSIG
VHHH,2017-01-12 14:00,113.9219,22.3094,60.80,55.40,82.37,10.00,12.00,0.00,30.00,M,4.35,M,FEW,SCT,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,60.80,VHHH 121400Z 01012KT 7000 FEW010 SCT018 16/13 Q1016 NOSIG
VHHH,2017-01-12 14:30,113.9219,22.3094,60.80,55.40,82.37,10.00,10.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,60.80,VHHH 121430Z 01010KT 8000 FEW010 SCT022 16/13 Q1016 NOSIG
VHHH,2017-01-12 15:00,113.9219,22.3094,60.80,55.40,82.37,10.00,10.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,60.80,VHHH 121500Z 01010KT 8000 FEW010 SCT022 16/13 Q1016 NOSIG
VHHH,2017-01-12 15:30,113.9219,22.3094,60.80,53.60,77.14,10.00,10.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,60.80,VHHH 121530Z 01010KT 9999 FEW010 SCT022 16/12 Q1017 NOSIG
VHHH,2017-01-12 16:00,113.9219,22.3094,60.80,53.60,77.14,360.00,12.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,60.80,VHHH 121600Z 36012KT 9999 FEW010 SCT022 16/12 Q1017 NOSIG
VHHH,2017-01-12 16:30,113.9219,22.3094,59.00,53.60,82.25,10.00,10.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 121630Z 01010KT 9999 FEW010 SCT022 15/12 Q1017 NOSIG
VHHH,2017-01-12 17:00,113.9219,22.3094,59.00,53.60,82.25,360.00,9.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 121700Z 36009KT 9999 FEW010 SCT022 15/12 Q1016 NOSIG
VHHH,2017-01-12 17:30,113.9219,22.3094,59.00,53.60,82.25,360.00,9.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 121730Z 36009KT 9999 FEW010 SCT022 15/12 Q1016 NOSIG
VHHH,2017-01-12 18:00,113.9219,22.3094,59.00,51.80,76.98,10.00,9.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 121800Z 01009KT 9999 FEW010 SCT022 15/11 Q1016 NOSIG
VHHH,2017-01-12 18:30,113.9219,22.3094,59.00,51.80,76.98,10.00,8.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 121830Z 01008KT 340V050 9999 FEW010 SCT022 15/11 Q1016 NOSIG
VHHH,2017-01-12 19:00,113.9219,22.3094,59.00,51.80,76.98,10.00,10.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 121900Z 01010KT 9999 FEW010 SCT022 15/11 Q1015 NOSIG
VHHH,2017-01-12 19:30,113.9219,22.3094,59.00,51.80,76.98,340.00,13.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 121930Z 34013KT 9999 FEW010 SCT022 15/11 Q1016 NOSIG
VHHH,2017-01-12 20:00,113.9219,22.3094,59.00,51.80,76.98,350.00,13.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 122000Z 35013KT 9999 FEW010 SCT022 15/11 Q1016 NOSIG
VHHH,2017-01-12 20:30,113.9219,22.3094,59.00,51.80,76.98,350.00,11.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 122030Z 35011KT 9999 FEW010 SCT022 15/11 Q1016 NOSIG
VHHH,2017-01-12 21:00,113.9219,22.3094,57.20,51.80,82.12,340.00,12.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 122100Z 34012KT 9999 FEW010 SCT022 14/11 Q1015 NOSIG
VHHH,2017-01-12 21:30,113.9219,22.3094,57.20,51.80,82.12,350.00,12.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 122130Z 35012KT 9999 FEW010 SCT022 14/11 Q1015 NOSIG
VHHH,2017-01-12 22:00,113.9219,22.3094,57.20,50.00,76.82,350.00,11.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 122200Z 35011KT 9999 FEW010 SCT022 14/10 Q1015 NOSIG
VHHH,2017-01-12 22:30,113.9219,22.3094,57.20,50.00,76.82,20.00,9.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 122230Z 02009KT 350V050 9999 FEW010 SCT022 14/10 Q1015 NOSIG
VHHH,2017-01-12 23:00,113.9219,22.3094,57.20,50.00,76.82,10.00,7.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 122300Z 01007KT 320V050 9999 FEW010 SCT022 14/10 Q1016 NOSIG
VHHH,2017-01-12 23:30,113.9219,22.3094,57.20,51.80,82.12,10.00,9.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,-RA,M,M,M,M,M,M,57.20,VHHH 122330Z 01009KT 330V040 9999 -RA FEW010 SCT022 14/11 Q1016 NOSIG
VHHH,2017-01-13 00:00,113.9219,22.3094,59.00,50.00,72.01,20.00,8.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,2200.00,M,M,-RA,M,M,M,M,M,M,59.00,VHHH 130000Z 02008KT 9999 -RA FEW010 SCT022 15/10 Q1017 NOSIG
VHHH,2017-01-13 00:30,113.9219,22.3094,57.20,51.80,82.12,360.00,9.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 130030Z 36009KT 9999 FEW010 SCT020 14/11 Q1017 NOSIG
VHHH,2017-01-13 01:00,113.9219,22.3094,57.20,51.80,82.12,20.00,6.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,2000.00,M,M,-RA,M,M,M,M,M,M,57.20,VHHH 130100Z 02006KT 340V070 9999 -RA FEW010 SCT020 14/11 Q1017 NOSIG
VHHH,2017-01-13 02:00,113.9219,22.3094,57.20,51.80,82.12,50.00,4.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 130200Z 05004KT 340V100 9999 FEW010 SCT020 14/11 Q1017 NOSIG
VHHH,2017-01-13 02:30,113.9219,22.3094,57.20,50.00,76.82,30.00,3.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 130230Z 03003KT 320V090 9999 FEW010 SCT020 14/10 Q1017 NOSIG
VHHH,2017-01-13 03:00,113.9219,22.3094,57.20,51.80,82.12,360.00,5.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 130300Z 36005KT 330V030 9999 FEW010 SCT020 14/11 Q1017 NOSIG
VHHH,2017-01-13 03:30,113.9219,22.3094,59.00,51.80,76.98,360.00,8.00,0.00,30.03,M,3.73,M,FEW,SCT,M,M,1000.00,2000.00,M,M,-RA,M,M,M,M,M,M,59.00,VHHH 130330Z 36008KT 6000 -RA FEW010 SCT020 15/11 Q1017 NOSIG
VHHH,2017-01-13 04:00,113.9219,22.3094,59.00,51.80,76.98,20.00,7.00,0.00,30.03,M,4.97,M,FEW,SCT,M,M,1000.00,2000.00,M,M,-RA,M,M,M,M,M,M,59.00,VHHH 130400Z 02007KT 340V040 8000 -RA FEW010 SCT020 15/11 Q1017 NOSIG
VHHH,2017-01-13 04:30,113.9219,22.3094,59.00,51.80,76.98,10.00,7.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 130430Z 01007KT 9999 FEW010 SCT020 15/11 Q1016 NOSIG
VHHH,2017-01-13 05:00,113.9219,22.3094,59.00,51.80,76.98,350.00,6.00,0.00,30.00,M,5.59,M,FEW,SCT,M,M,800.00,1800.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 130500Z 35006KT 320V020 9000 FEW008 SCT018 15/11 Q1016 NOSIG
VHHH,2017-01-13 05:13,113.9219,22.3094,59.00,53.60,82.25,350.00,5.00,0.00,30.00,M,2.86,M,FEW,SCT,M,M,800.00,1800.00,M,M,-DZ,M,M,M,M,M,M,59.00,VHHH 130513Z 35005KT 310V030 4600 -DZ FEW008 SCT018 15/12 Q1016 NOSIG
VHHH,2017-01-13 05:30,113.9219,22.3094,59.00,53.60,82.25,30.00,5.00,0.00,29.97,M,4.97,M,FEW,SCT,M,M,900.00,1800.00,M,M,-DZ,M,M,M,M,M,M,59.00,VHHH 130530Z 03005KT 360V090 8000 -DZ FEW009 SCT018 15/12 Q1015 NOSIG
VHHH,2017-01-13 06:00,113.9219,22.3094,60.80,53.60,77.14,80.00,4.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,60.80,VHHH 130600Z 08004KT 030V140 9999 FEW010 SCT018 16/12 Q1015 NOSIG
VHHH,2017-01-13 06:30,113.9219,22.3094,60.80,51.80,72.20,M,3.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,60.80,VHHH 130630Z VRB03KT 9999 FEW010 SCT020 16/11 Q1015 NOSIG
VHHH,2017-01-13 07:00,113.9219,22.3094,59.00,53.60,82.25,320.00,6.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,900.00,1800.00,M,M,-RA,M,M,M,M,M,M,59.00,VHHH 130700Z 32006KT 300V360 9999 -RA FEW009 SCT018 15/12 Q1015 NOSIG
VHHH,2017-01-13 07:30,113.9219,22.3094,59.00,53.60,82.25,M,3.00,0.00,29.97,M,2.36,M,FEW,SCT,M,M,900.00,1800.00,M,M,-RA BR,M,M,M,M,M,M,59.00,VHHH 130730Z VRB03KT 3800 -RA BR FEW009 SCT018 15/12 Q1015 NOSIG
VHHH,2017-01-13 08:00,113.9219,22.3094,59.00,55.40,87.83,80.00,3.00,0.00,29.94,M,3.73,M,FEW,SCT,M,M,900.00,2000.00,M,M,-RA,M,M,M,M,M,M,59.00,VHHH 130800Z 08003KT 6000 -RA FEW009 SCT020 15/13 Q1014 NOSIG
VHHH,2017-01-13 08:30,113.9219,22.3094,59.00,51.80,76.98,M,3.00,0.00,29.97,M,4.97,M,FEW,SCT,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 130830Z VRB03KT 8000 FEW010 SCT020 15/11 Q1015 NOSIG
VHHH,2017-01-13 09:00,113.9219,22.3094,59.00,53.60,82.25,230.00,3.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 130900Z 23003KT 180V350 9999 FEW010 SCT020 15/12 Q1015 NOSIG
VHHH,2017-01-13 09:30,113.9219,22.3094,60.80,51.80,72.20,350.00,9.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,60.80,VHHH 130930Z 35009KT 9999 FEW010 SCT020 16/11 Q1015 NOSIG
VHHH,2017-01-13 10:00,113.9219,22.3094,60.80,53.60,77.14,350.00,10.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,60.80,VHHH 131000Z 35010KT 9999 FEW010 SCT020 16/12 Q1015 NOSIG
VHHH,2017-01-13 10:30,113.9219,22.3094,59.00,53.60,82.25,20.00,8.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 131030Z 02008KT 340V060 9999 FEW010 SCT020 15/12 Q1016 NOSIG
VHHH,2017-01-13 11:00,113.9219,22.3094,60.80,51.80,72.20,20.00,5.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,60.80,VHHH 131100Z 02005KT 350V070 9999 FEW010 SCT020 16/11 Q1016 NOSIG
VHHH,2017-01-13 11:30,113.9219,22.3094,60.80,51.80,72.20,20.00,7.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,60.80,VHHH 131130Z 02007KT 9999 FEW010 SCT020 16/11 Q1016 NOSIG
VHHH,2017-01-13 12:00,113.9219,22.3094,59.00,51.80,76.98,360.00,9.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 131200Z 36009KT 9999 FEW010 SCT018 15/11 Q1017 NOSIG
VHHH,2017-01-13 12:30,113.9219,22.3094,60.80,51.80,72.20,10.00,8.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,60.80,VHHH 131230Z 01008KT 340V050 9999 FEW010 SCT018 16/11 Q1017 NOSIG
VHHH,2017-01-13 13:00,113.9219,22.3094,59.00,51.80,76.98,30.00,6.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 131300Z 03006KT 350V050 9999 FEW010 SCT018 15/11 Q1017 NOSIG
VHHH,2017-01-13 13:30,113.9219,22.3094,59.00,53.60,82.25,30.00,8.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 131330Z 03008KT 360V070 9999 FEW010 SCT018 15/12 Q1017 NOSIG
VHHH,2017-01-13 14:00,113.9219,22.3094,59.00,53.60,82.25,40.00,5.00,0.00,30.03,M,5.59,M,FEW,SCT,M,M,1000.00,1800.00,M,M,-DZ,M,M,M,M,M,M,59.00,VHHH 131400Z 04005KT 9000 -DZ FEW010 SCT018 15/12 Q1017 NOSIG
VHHH,2017-01-13 14:30,113.9219,22.3094,59.00,53.60,82.25,30.00,8.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 131430Z 03008KT 9999 FEW010 SCT018 15/12 Q1017 NOSIG
VHHH,2017-01-13 15:00,113.9219,22.3094,57.20,55.40,93.69,40.00,8.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,800.00,1500.00,M,M,-DZ,M,M,M,M,M,M,57.20,VHHH 131500Z 04008KT 9999 -DZ FEW008 SCT015 14/13 Q1017 NOSIG
VHHH,2017-01-13 15:30,113.9219,22.3094,57.20,51.80,82.12,50.00,9.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,800.00,1500.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 131530Z 05009KT 9999 FEW008 SCT015 14/11 Q1017 NOSIG
VHHH,2017-01-13 16:00,113.9219,22.3094,57.20,53.60,87.74,40.00,7.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,800.00,1500.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 131600Z 04007KT 350V070 9999 FEW008 SCT015 14/12 Q1017 NOSIG
VHHH,2017-01-13 16:30,113.9219,22.3094,57.20,53.60,87.74,40.00,8.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,800.00,1500.00,M,M,-DZ,M,M,M,M,M,M,57.20,VHHH 131630Z 04008KT 9999 -DZ FEW008 SCT015 14/12 Q1017 NOSIG
VHHH,2017-01-13 17:00,113.9219,22.3094,59.00,53.60,82.25,40.00,12.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,800.00,1500.00,M,M,M,M,M,M,M,M,M,59.00,VHHH 131700Z 04012KT 9999 FEW008 SCT015 15/12 Q1017 NOSIG
VHHH,2017-01-13 17:30,113.9219,22.3094,57.20,51.80,82.12,40.00,8.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,600.00,1500.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 131730Z 04008KT 9999 FEW006 SCT015 14/11 Q1017 NOSIG
VHHH,2017-01-13 18:00,113.9219,22.3094,57.20,51.80,82.12,10.00,5.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,600.00,1500.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 131800Z 01005KT 330V050 9999 FEW006 SCT015 14/11 Q1017 NOSIG
VHHH,2017-01-13 18:30,113.9219,22.3094,57.20,53.60,87.74,20.00,8.00,0.00,30.03,M,5.59,M,FEW,SCT,M,M,600.00,1500.00,M,M,-RA,M,M,M,M,M,M,57.20,VHHH 131830Z 02008KT 350V070 9000 -RA FEW006 SCT015 14/12 Q1017 NOSIG
VHHH,2017-01-13 19:00,113.9219,22.3094,57.20,53.60,87.74,40.00,9.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,600.00,1500.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 131900Z 04009KT 9999 FEW006 SCT015 14/12 Q1017 NOSIG
VHHH,2017-01-13 19:30,113.9219,22.3094,57.20,53.60,87.74,50.00,7.00,0.00,30.03,M,5.59,M,FEW,SCT,M,M,600.00,1500.00,M,M,-RA,M,M,M,M,M,M,57.20,VHHH 131930Z 05007KT 360V080 9000 -RA FEW006 SCT015 14/12 Q1017 NOSIG
VHHH,2017-01-13 20:00,113.9219,22.3094,57.20,53.60,87.74,360.00,7.00,0.00,30.03,M,4.35,M,FEW,SCT,M,M,600.00,1500.00,M,M,-RA,M,M,M,M,M,M,57.20,VHHH 132000Z 36007KT 7000 -RA FEW006 SCT015 14/12 Q1017 NOSIG
VHHH,2017-01-13 20:30,113.9219,22.3094,57.20,53.60,87.74,60.00,4.00,0.00,30.03,M,3.11,M,FEW,SCT,M,M,600.00,1500.00,M,M,-RA,M,M,M,M,M,M,57.20,VHHH 132030Z 06004KT 020V120 5000 -RA FEW006 SCT015 14/12 Q1017 NOSIG
VHHH,2017-01-13 21:00,113.9219,22.3094,55.40,53.60,93.65,20.00,6.00,0.00,30.03,M,3.11,M,FEW,SCT,M,M,600.00,1500.00,M,M,-RA,M,M,M,M,M,M,55.40,VHHH 132100Z 02006KT 350V080 5000 -RA FEW006 SCT015 13/12 Q1017 NOSIG
VHHH,2017-01-13 21:30,113.9219,22.3094,57.20,53.60,87.74,30.00,5.00,0.00,30.03,M,5.59,M,FEW,SCT,M,M,600.00,1500.00,M,M,-RA,M,M,M,M,M,M,57.20,VHHH 132130Z 03005KT 360V070 9000 -RA FEW006 SCT015 14/12 Q1017 NOSIG
VHHH,2017-01-13 22:00,113.9219,22.3094,57.20,53.60,87.74,50.00,9.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,500.00,1200.00,M,M,-RA,M,M,M,M,M,M,57.20,VHHH 132200Z 05009KT 020V080 9999 -RA FEW005 SCT012 14/12 Q1017 NOSIG
VHHH,2017-01-13 22:30,113.9219,22.3094,57.20,53.60,87.74,50.00,13.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,500.00,1200.00,M,M,M,M,M,M,M,M,M,57.20,VHHH 132230Z 05013KT 9999 FEW005 SCT012 14/12 Q1017 NOSIG
